# SIMULACION DE COLISIONES MULTIPLES
# tiempo  id  x  y  velX  velY  masa
#--------------------------------------------------
560.7  0  507.807  -5.85142  -6.70243  25.506  37
560.7  1  26.6476  -104.118  -42.4264  -37.278  20
560.8  0  507.137  -3.39892  -6.70243  -24.525  37
560.8  1  22.405  -107.944  -42.4264  38.259  20
560.9  0  506.466  -5.94952  -6.70243  25.506  37
560.9  1  18.1623  -104.216  -42.4264  -37.278  20
561  0  505.796  -3.49702  -6.70243  -24.525  37
561  1  13.9197  -108.042  -42.4264  38.259  20
561.1  0  505.126  -6.04762  -6.70243  25.506  37
561.1  1  9.67706  -104.314  -42.4264  -37.278  20
561.2  0  504.456  -3.59512  -6.70243  -24.525  37
561.2  1  5.43442  -108.14  -42.4264  38.259  20
561.3  0  503.785  -6.14572  -6.70243  25.506  37
561.3  1  1.19178  -104.412  -42.4264  -37.278  20
561.4  0  503.115  -3.69322  -6.70243  -24.525  37
561.4  1  -3.05087  -108.238  42.4264  38.259  20
561.5  0  502.445  -6.24382  -6.70243  25.506  37
561.5  1  1.19178  -104.51  42.4264  -37.278  20
561.6  0  501.775  -3.79132  -6.70243  -24.525  37
561.6  1  5.43442  -108.336  42.4264  38.259  20
561.7  0  501.104  -6.34192  -6.70243  25.506  37
561.7  1  9.67706  -104.609  42.4264  -37.278  20
561.8  0  500.434  -3.88942  -6.70243  -24.525  37
561.8  1  13.9197  -108.434  42.4264  38.259  20
561.9  0  499.764  -6.44002  -6.70243  25.506  37
561.9  1  18.1623  -104.707  42.4264  -37.278  20
562  0  499.094  -3.98752  -6.70243  -24.525  37
562  1  22.405  -108.533  42.4264  38.259  20
562.1  0  498.423  -6.53812  -6.70243  25.506  37
562.1  1  26.6476  -104.805  42.4264  -37.278  20
562.2  0  497.753  -4.08562  -6.70243  -24.525  37
562.2  1  30.8903  -108.631  42.4264  38.259  20
562.3  0  497.083  -6.63622  -6.70243  25.506  37
562.3  1  35.1329  -104.903  42.4264  -37.278  20
562.4  0  496.413  -4.18372  -6.70243  -24.525  37
562.4  1  39.3755  -108.729  42.4264  38.259  20
562.5  0  495.742  -6.73432  -6.70243  25.506  37
562.5  1  43.6182  -105.001  42.4264  -37.278  20
562.6  0  495.072  -4.28182  -6.70243  -24.525  37
562.6  1  47.8608  -108.827  42.4264  38.259  20
562.7  0  494.402  -6.83242  -6.70243  25.506  37
562.7  1  52.1035  -105.099  42.4264  -37.278  20
562.8  0  493.732  -4.37992  -6.70243  -24.525  37
562.8  1  56.3461  -108.925  42.4264  38.259  20
562.9  0  493.061  -6.93052  -6.70243  25.506  37
562.9  1  60.5887  -105.197  42.4264  -37.278  20
563  0  492.391  -4.47802  -6.70243  -24.525  37
563  1  64.8314  -109.023  42.4264  38.259  20
563.1  0  491.721  -7.02862  -6.70243  25.506  37
563.1  1  69.074  -105.295  42.4264  -37.278  20
563.2  0  491.051  -4.57612  -6.70243  -24.525  37
563.2  1  73.3167  -109.121  42.4264  38.259  20
563.3  0  490.38  -7.12672  -6.70243  25.506  37
563.3  1  77.5593  -105.393  42.4264  -37.278  20
563.4  0  489.71  -4.67422  -6.70243  -24.525  37
563.4  1  81.8019  -109.219  42.4264  38.259  20
563.5  0  489.04  -7.22482  -6.70243  25.506  37
563.5  1  86.0446  -105.491  42.4264  -37.278  20
563.6  0  488.37  -4.77232  -6.70243  -24.525  37
563.6  1  90.2872  -109.317  42.4264  38.259  20
563.7  0  487.7  -7.32292  -6.70243  25.506  37
563.7  1  94.5299  -105.59  42.4264  -37.278  20
563.8  0  487.029  -4.87042  -6.70243  -24.525  37
563.8  1  98.7725  -109.415  42.4264  38.259  20
563.9  0  486.359  -7.42102  -6.70243  25.506  37
563.9  1  103.015  -105.688  42.4264  -37.278  20
564  0  485.689  -4.96852  -6.70243  -24.525  37
564  1  107.258  -109.514  42.4264  38.259  20
564.1  0  485.019  -7.51912  -6.70243  25.506  37
564.1  1  111.5  -105.786  42.4264  -37.278  20
564.2  0  484.348  -5.06662  -6.70243  -24.525  37
564.2  1  115.743  -109.612  42.4264  38.259  20
564.3  0  483.678  -7.61722  -6.70243  25.506  37
564.3  1  119.986  -105.884  42.4264  -37.278  20
564.4  0  483.008  -5.16472  -6.70243  -24.525  37
564.4  1  124.228  -109.71  42.4264  38.259  20
564.5  0  482.338  -7.71532  -6.70243  25.506  37
564.5  1  128.471  -105.982  42.4264  -37.278  20
564.6  0  481.667  -5.26282  -6.70243  -24.525  37
564.6  1  132.714  -109.808  42.4264  38.259  20
564.7  0  480.997  -7.81342  -6.70243  25.506  37
564.7  1  136.956  -106.08  42.4264  -37.278  20
564.8  0  480.327  -5.36092  -6.70243  -24.525  37
564.8  1  141.199  -109.906  42.4264  38.259  20
564.9  0  479.657  -7.91152  -6.70243  25.506  37
564.9  1  145.442  -106.178  42.4264  -37.278  20
565  0  478.986  -5.45902  -6.70243  -24.525  37
565  1  149.684  -110.004  42.4264  38.259  20
565.1  0  478.316  -8.00962  -6.70243  25.506  37
565.1  1  153.927  -106.276  42.4264  -37.278  20
565.2  0  477.646  -5.55712  -6.70243  -24.525  37
565.2  1  158.169  -110.102  42.4264  38.259  20
565.3  0  476.976  -8.10772  -6.70243  25.506  37
565.3  1  162.412  -106.374  42.4264  -37.278  20
565.4  0  476.305  -5.65522  -6.70243  -24.525  37
565.4  1  166.655  -110.2  42.4264  38.259  20
565.5  0  475.635  -8.20582  -6.70243  25.506  37
565.5  1  170.897  -106.472  42.4264  -37.278  20
565.6  0  474.965  -5.75332  -6.70243  -24.525  37
565.6  1  175.14  -110.298  42.4264  38.259  20
565.7  0  474.295  -8.30392  -6.70243  25.506  37
565.7  1  179.383  -106.571  42.4264  -37.278  20
565.8  0  473.624  -5.85142  -6.70243  -24.525  37
565.8  1  183.625  -110.396  42.4264  38.259  20
565.9  0  472.954  -8.40202  -6.70243  25.506  37
565.9  1  187.868  -106.669  42.4264  -37.278  20
566  0  472.284  -5.94952  -6.70243  -24.525  37
566  1  192.111  -110.495  42.4264  38.259  20
566.1  0  471.614  -8.50012  -6.70243  25.506  37
566.1  1  196.353  -106.767  42.4264  -37.278  20
566.2  0  470.943  -6.04762  -6.70243  -24.525  37
566.2  1  200.596  -110.593  42.4264  38.259  20
566.3  0  470.273  -8.59822  -6.70243  25.506  37
566.3  1  204.839  -106.865  42.4264  -37.278  20
566.4  0  469.603  -6.14572  -6.70243  -24.525  37
566.4  1  209.081  -110.691  42.4264  38.259  20
566.5  0  468.933  -8.69632  -6.70243  25.506  37
566.5  1  213.324  -106.963  42.4264  -37.278  20
566.6  0  468.262  -6.24382  -6.70243  -24.525  37
566.6  1  217.566  -110.789  42.4264  38.259  20
566.7  0  467.592  -8.79442  -6.70243  25.506  37
566.7  1  221.809  -107.061  42.4264  -37.278  20
566.8  0  466.922  -6.34192  -6.70243  -24.525  37
566.8  1  226.052  -110.887  42.4264  38.259  20
566.9  0  466.252  -8.89252  -6.70243  25.506  37
566.9  1  230.294  -107.159  42.4264  -37.278  20
567  0  465.581  -6.44002  -6.70243  -24.525  37
567  1  234.537  -110.985  42.4264  38.259  20
567.1  0  464.911  -8.99062  -6.70243  25.506  37
567.1  1  238.78  -107.257  42.4264  -37.278  20
567.2  0  464.241  -6.53812  -6.70243  -24.525  37
567.2  1  243.022  -111.083  42.4264  38.259  20
567.3  0  463.571  -9.08872  -6.70243  25.506  37
567.3  1  247.265  -107.355  42.4264  -37.278  20
567.4  0  462.901  -6.63622  -6.70243  -24.525  37
567.4  1  251.508  -111.181  42.4264  38.259  20
567.5  0  462.23  -9.18682  -6.70243  25.506  37
567.5  1  255.75  -107.453  42.4264  -37.278  20
567.6  0  461.56  -6.73432  -6.70243  -24.525  37
567.6  1  259.993  -111.279  42.4264  38.259  20
567.7  0  460.89  -9.28492  -6.70243  25.506  37
567.7  1  264.235  -107.552  42.4264  -37.278  20
567.8  0  460.22  -6.83242  -6.70243  -24.525  37
567.8  1  268.478  -111.377  42.4264  38.259  20
567.9  0  459.549  -9.38302  -6.70243  25.506  37
567.9  1  272.721  -107.65  42.4264  -37.278  20
568  0  458.879  -6.93052  -6.70243  -24.525  37
568  1  276.963  -111.476  42.4264  38.259  20
568.1  0  458.209  -9.48112  -6.70243  25.506  37
568.1  1  281.206  -107.748  42.4264  -37.278  20
568.2  0  457.539  -7.02862  -6.70243  -24.525  37
568.2  1  285.449  -111.574  42.4264  38.259  20
568.3  0  456.868  -9.57922  -6.70243  25.506  37
568.3  1  289.691  -107.846  42.4264  -37.278  20
568.4  0  456.198  -7.12672  -6.70243  -24.525  37
568.4  1  293.934  -111.672  42.4264  38.259  20
568.5  0  455.528  -9.67732  -6.70243  25.506  37
568.5  1  298.177  -107.944  42.4264  -37.278  20
568.6  0  454.858  -7.22482  -6.70243  -24.525  37
568.6  1  302.419  -111.77  42.4264  38.259  20
568.7  0  454.187  -9.77542  -6.70243  25.506  37
568.7  1  306.662  -108.042  42.4264  -37.278  20
568.8  0  453.517  -7.32292  -6.70243  -24.525  37
568.8  1  310.905  -111.868  42.4264  38.259  20
568.9  0  452.847  -9.87352  -6.70243  25.506  37
568.9  1  315.147  -108.14  42.4264  -37.278  20
569  0  452.177  -7.42102  -6.70243  -24.525  37
569  1  319.39  -111.966  42.4264  38.259  20
569.1  0  451.506  -9.97162  -6.70243  25.506  37
569.1  1  323.632  -108.238  42.4264  -37.278  20
569.2  0  450.836  -7.51912  -6.70243  -24.525  37
569.2  1  327.875  -112.064  42.4264  38.259  20
569.3  0  450.166  -10.0697  -6.70243  25.506  37
569.3  1  332.118  -108.336  42.4264  -37.278  20
569.4  0  449.496  -7.61722  -6.70243  -24.525  37
569.4  1  336.36  -112.162  42.4264  38.259  20
569.5  0  448.825  -10.1678  -6.70243  25.506  37
569.5  1  340.603  -108.434  42.4264  -37.278  20
569.6  0  448.155  -7.71532  -6.70243  -24.525  37
569.6  1  344.846  -112.26  42.4264  38.259  20
569.7  0  447.485  -10.2659  -6.70243  25.506  37
569.7  1  349.088  -108.533  42.4264  -37.278  20
569.8  0  446.815  -7.81342  -6.70243  -24.525  37
569.8  1  353.331  -112.358  42.4264  38.259  20
569.9  0  446.144  -10.364  -6.70243  25.506  37
569.9  1  357.574  -108.631  42.4264  -37.278  20
570  0  445.474  -7.91152  -6.70243  -24.525  37
570  1  361.816  -112.457  42.4264  38.259  20
570.1  0  444.804  -10.4621  -6.70243  25.506  37
570.1  1  366.059  -108.729  42.4264  -37.278  20
570.2  0  444.134  -8.00962  -6.70243  -24.525  37
570.2  1  370.302  -112.555  42.4264  38.259  20
570.3  0  443.463  -10.5602  -6.70243  25.506  37
570.3  1  374.544  -108.827  42.4264  -37.278  20
570.4  0  442.793  -8.10772  -6.70243  -24.525  37
570.4  1  378.787  -112.653  42.4264  38.259  20
570.5  0  442.123  -10.6583  -6.70243  25.506  37
570.5  1  383.029  -108.925  42.4264  -37.278  20
570.6  0  441.453  -8.20582  -6.70243  -24.525  37
570.6  1  387.272  -112.751  42.4264  38.259  20
570.7  0  440.783  -10.7564  -6.70243  25.506  37
570.7  1  391.515  -109.023  42.4264  -37.278  20
570.8  0  440.112  -8.30392  -6.70243  -24.525  37
570.8  1  395.757  -112.849  42.4264  38.259  20
570.9  0  439.442  -10.8545  -6.70243  25.506  37
570.9  1  400  -109.121  42.4264  -37.278  20
571  0  438.772  -8.40202  -6.70243  -24.525  37
571  1  404.243  -112.947  42.4264  38.259  20
571.1  0  438.102  -10.9526  -6.70243  25.506  37
571.1  1  408.485  -109.219  42.4264  -37.278  20
571.2  0  437.431  -8.50012  -6.70243  -24.525  37
571.2  1  412.728  -113.045  42.4264  38.259  20
571.3  0  436.761  -11.0507  -6.70243  25.506  37
571.3  1  416.971  -109.317  42.4264  -37.278  20
571.4  0  436.091  -8.59822  -6.70243  -24.525  37
571.4  1  421.213  -113.143  42.4264  38.259  20
571.5  0  435.421  -11.1488  -6.70243  25.506  37
571.5  1  425.456  -109.415  42.4264  -37.278  20
571.6  0  434.75  -8.69632  -6.70243  -24.525  37
571.6  1  429.698  -113.241  42.4264  38.259  20
571.7  0  434.08  -11.2469  -6.70243  25.506  37
571.7  1  433.941  -109.514  42.4264  -37.278  20
571.8  0  433.41  -8.79442  -6.70243  -24.525  37
571.8  1  438.184  -113.339  42.4264  38.259  20
571.9  0  432.74  -11.345  -6.70243  25.506  37
571.9  1  442.426  -109.612  42.4264  -37.278  20
572  0  432.069  -8.89252  -6.70243  -24.525  37
572  1  446.669  -113.438  42.4264  38.259  20
572.1  0  431.399  -11.4431  -6.70243  25.506  37
572.1  1  450.912  -109.71  42.4264  -37.278  20
572.2  0  430.729  -8.99062  -6.70243  -24.525  37
572.2  1  455.154  -113.536  42.4264  38.259  20
572.3  0  430.059  -11.5412  -6.70243  25.506  37
572.3  1  459.397  -109.808  42.4264  -37.278  20
572.4  0  429.388  -9.08872  -6.70243  -24.525  37
572.4  1  463.64  -113.634  42.4264  38.259  20
572.5  0  428.718  -11.6393  -6.70243  25.506  37
572.5  1  467.882  -109.906  42.4264  -37.278  20
572.6  0  428.048  -9.18682  -6.70243  -24.525  37
572.6  1  472.125  -113.732  42.4264  38.259  20
572.7  0  427.378  -11.7374  -6.70243  25.506  37
572.7  1  476.368  -110.004  42.4264  -37.278  20
572.8  0  426.707  -9.28492  -6.70243  -24.525  37
572.8  1  480.61  -113.83  42.4264  38.259  20
572.9  0  426.037  -11.8355  -6.70243  25.506  37
572.9  1  484.853  -110.102  42.4264  -37.278  20
573  0  425.367  -9.38302  -6.70243  -24.525  37
573  1  489.095  -113.928  42.4264  38.259  20
573.1  0  424.697  -11.9336  -6.70243  25.506  37
573.1  1  493.338  -110.2  42.4264  -37.278  20
573.2  0  424.026  -9.48112  -6.70243  -24.525  37
573.2  1  497.581  -114.026  42.4264  38.259  20
573.3  0  423.356  -12.0317  -6.70243  25.506  37
573.3  1  501.823  -110.298  42.4264  -37.278  20
573.4  0  422.686  -9.57922  -6.70243  -24.525  37
573.4  1  506.066  -114.124  42.4264  38.259  20
573.5  0  422.016  -12.1298  -6.70243  25.506  37
573.5  1  510.309  -110.396  42.4264  -37.278  20
573.6  0  421.345  -9.67732  -6.70243  -24.525  37
573.6  1  514.551  -114.222  42.4264  38.259  20
573.7  0  420.675  -12.2279  -6.70243  25.506  37
573.7  1  518.794  -110.495  42.4264  -37.278  20
573.8  0  420.005  -9.77542  -6.70243  -24.525  37
573.8  1  523.037  -114.32  42.4264  38.259  20
573.9  0  419.335  -12.326  -6.70243  25.506  37
573.9  1  527.279  -110.593  42.4264  -37.278  20
574  0  418.665  -9.87352  -6.70243  -24.525  37
574  1  531.522  -114.419  42.4264  38.259  20
574.1  0  417.994  -12.4241  -6.70243  25.506  37
574.1  1  535.765  -110.691  42.4264  -37.278  20
574.2  0  417.324  -9.97162  -6.70243  -24.525  37
574.2  1  540.007  -114.517  42.4264  38.259  20
574.3  0  416.654  -12.5222  -6.70243  25.506  37
574.3  1  544.25  -110.789  42.4264  -37.278  20
574.4  0  415.984  -10.0697  -6.70243  -24.525  37
574.4  1  548.492  -114.615  42.4264  38.259  20
574.5  0  415.313  -12.6203  -6.70243  25.506  37
574.5  1  552.735  -110.887  42.4264  -37.278  20
574.6  0  414.643  -10.1678  -6.70243  -24.525  37
574.6  1  556.978  -114.713  42.4264  38.259  20
574.7  0  413.973  -12.7184  -6.70243  25.506  37
574.7  1  561.22  -110.985  42.4264  -37.278  20
574.8  0  413.303  -10.2659  -6.70243  -24.525  37
574.8  1  565.463  -114.811  42.4264  38.259  20
574.9  0  412.632  -12.8165  -6.70243  25.506  37
574.9  1  569.706  -111.083  42.4264  -37.278  20
575  0  411.962  -10.364  -6.70243  -24.525  37
575  1  573.948  -114.909  42.4264  38.259  20
575.1  0  411.292  -12.9146  -6.70243  25.506  37
575.1  1  578.191  -111.181  42.4264  -37.278  20
575.2  0  410.622  -10.4621  -6.70243  -24.525  37
575.2  1  582.434  -115.007  42.4264  38.259  20
575.3  0  409.951  -13.0127  -6.70243  25.506  37
575.3  1  586.676  -111.279  42.4264  -37.278  20
575.4  0  409.281  -10.5602  -6.70243  -24.525  37
575.4  1  590.919  -115.105  42.4264  38.259  20
575.5  0  408.611  -13.1108  -6.70243  25.506  37
575.5  1  595.161  -111.377  42.4264  -37.278  20
575.6  0  407.941  -10.6583  -6.70243  -24.525  37
575.6  1  599.404  -115.203  42.4264  38.259  20
575.7  0  407.27  -13.2089  -6.70243  25.506  37
575.7  1  603.647  -111.476  42.4264  -37.278  20
575.8  0  406.6  -10.7564  -6.70243  -24.525  37
575.8  1  607.889  -115.301  42.4264  38.259  20
575.9  0  405.93  -13.307  -6.70243  25.506  37
575.9  1  612.132  -111.574  42.4264  -37.278  20
576  0  405.26  -10.8545  -6.70243  -24.525  37
576  1  616.375  -115.4  42.4264  38.259  20
576.1  0  404.589  -13.4051  -6.70243  25.506  37
576.1  1  620.617  -111.672  42.4264  -37.278  20
576.2  0  403.919  -10.9526  -6.70243  -24.525  37
576.2  1  624.86  -115.498  42.4264  38.259  20
576.3  0  403.249  -13.5032  -6.70243  25.506  37
576.3  1  629.103  -111.77  42.4264  -37.278  20
576.4  0  402.579  -11.0507  -6.70243  -24.525  37
576.4  1  633.345  -115.596  42.4264  38.259  20
576.5  0  401.908  -13.6013  -6.70243  25.506  37
576.5  1  637.588  -111.868  42.4264  -37.278  20
576.6  0  401.238  -11.1488  -6.70243  -24.525  37
576.6  1  641.831  -115.694  42.4264  38.259  20
576.7  0  400.568  -13.6994  -6.70243  25.506  37
576.7  1  646.073  -111.966  42.4264  -37.278  20
576.8  0  399.898  -11.2469  -6.70243  -24.525  37
576.8  1  650.316  -115.792  42.4264  38.259  20
576.9  0  399.227  -13.7975  -6.70243  25.506  37
576.9  1  654.558  -112.064  42.4264  -37.278  20
577  0  398.557  -11.345  -6.70243  -24.525  37
577  1  658.801  -115.89  42.4264  38.259  20
577.1  0  397.887  -13.8956  -6.70243  25.506  37
577.1  1  663.044  -112.162  42.4264  -37.278  20
577.2  0  397.217  -11.4431  -6.70243  -24.525  37
577.2  1  667.286  -115.988  42.4264  38.259  20
577.3  0  396.547  -13.9937  -6.70243  25.506  37
577.3  1  671.529  -112.26  42.4264  -37.278  20
577.4  0  395.876  -11.5412  -6.70243  -24.525  37
577.4  1  675.772  -116.086  42.4264  38.259  20
577.5  0  395.206  -14.0918  -6.70243  25.506  37
577.5  1  680.014  -112.358  42.4264  -37.278  20
577.6  0  394.536  -11.6393  -6.70243  -24.525  37
577.6  1  684.257  -116.184  42.4264  38.259  20
577.7  0  393.866  -14.1899  -6.70243  25.506  37
577.7  1  688.5  -112.457  42.4264  -37.278  20
577.8  0  393.195  -11.7374  -6.70243  -24.525  37
577.8  1  692.742  -116.282  42.4264  38.259  20
577.9  0  392.525  -14.288  -6.70243  25.506  37
577.9  1  696.985  -112.555  42.4264  -37.278  20
578  0  391.855  -11.8355  -6.70243  -24.525  37
578  1  701.227  -116.381  42.4264  38.259  20
578.1  0  391.185  -14.3861  -6.70243  25.506  37
578.1  1  705.47  -112.653  42.4264  -37.278  20
578.2  0  390.514  -11.9336  -6.70243  -24.525  37
578.2  1  709.713  -116.479  42.4264  38.259  20
578.3  0  389.844  -14.4842  -6.70243  25.506  37
578.3  1  713.955  -112.751  42.4264  -37.278  20
578.4  0  389.174  -12.0317  -6.70243  -24.525  37
578.4  1  718.198  -116.577  42.4264  38.259  20
578.5  0  388.504  -14.5823  -6.70243  25.506  37
578.5  1  722.441  -112.849  42.4264  -37.278  20
578.6  0  387.833  -12.1298  -6.70243  -24.525  37
578.6  1  726.683  -116.675  42.4264  38.259  20
578.7  0  387.163  -14.6804  -6.70243  25.506  37
578.7  1  730.926  -112.947  42.4264  -37.278  20
578.8  0  386.493  -12.2279  -6.70243  -24.525  37
578.8  1  735.169  -116.773  42.4264  38.259  20
578.9  0  385.823  -14.7785  -6.70243  25.506  37
578.9  1  739.411  -113.045  42.4264  -37.278  20
579  0  385.152  -12.326  -6.70243  -24.525  37
579  1  743.654  -116.871  42.4264  38.259  20
579.1  0  384.482  -14.8766  -6.70243  25.506  37
579.1  1  747.897  -113.143  42.4264  -37.278  20
579.2  0  383.812  -12.4241  -6.70243  -24.525  37
579.2  1  752.139  -116.969  42.4264  38.259  20
579.3  0  383.142  -14.9747  -6.70243  25.506  37
579.3  1  756.382  -113.241  42.4264  -37.278  20
579.4  0  382.471  -12.5222  -6.70243  -24.525  37
579.4  1  760.624  -117.067  42.4264  38.259  20
579.5  0  381.801  -15.0728  -6.70243  25.506  37
579.5  1  764.867  -113.339  42.4264  -37.278  20
579.6  0  381.131  -12.6203  -6.70243  -24.525  37
579.6  1  769.11  -117.165  42.4264  38.259  20
579.7  0  380.461  -15.1709  -6.70243  25.506  37
579.7  1  773.352  -113.438  42.4264  -37.278  20
579.8  0  379.79  -12.7184  -6.70243  -24.525  37
579.8  1  777.595  -117.263  42.4264  38.259  20
579.9  0  379.12  -15.269  -6.70243  25.506  37
579.9  1  781.838  -113.536  42.4264  -37.278  20
580  0  378.45  -12.8165  -6.70243  -24.525  37
580  1  786.08  -117.362  42.4264  38.259  20
580.1  0  377.78  -15.3671  -6.70243  25.506  37
580.1  1  790.323  -113.634  42.4264  -37.278  20
580.2  0  377.109  -12.9146  -6.70243  -24.525  37
580.2  1  794.566  -117.46  42.4264  38.259  20
580.3  0  376.439  -15.4652  -6.70243  25.506  37
580.3  1  798.808  -113.732  42.4264  -37.278  20
580.4  0  375.769  -13.0127  -6.70243  -24.525  37
580.4  1  803.051  -117.558  42.4264  38.259  20
580.5  0  375.099  -15.5633  -6.70243  25.506  37
580.5  1  807.294  -113.83  42.4264  -37.278  20
580.6  0  374.429  -13.1108  -6.70243  -24.525  37
580.6  1  811.536  -117.656  42.4264  38.259  20
580.7  0  373.758  -15.6614  -6.70243  25.506  37
580.7  1  815.779  -113.928  42.4264  -37.278  20
580.8  0  373.088  -13.2089  -6.70243  -24.525  37
580.8  1  820.021  -117.754  42.4264  38.259  20
580.9  0  372.418  -15.7595  -6.70243  25.506  37
580.9  1  824.264  -114.026  42.4264  -37.278  20
581  0  371.748  -13.307  -6.70243  -24.525  37
581  1  828.507  -117.852  42.4264  38.259  20
581.1  0  371.077  -15.8576  -6.70243  25.506  37
581.1  1  832.749  -114.124  42.4264  -37.278  20
581.2  0  370.407  -13.4051  -6.70243  -24.525  37
581.2  1  836.992  -117.95  42.4264  38.259  20
581.3  0  369.737  -15.9557  -6.70243  25.506  37
581.3  1  841.235  -114.222  42.4264  -37.278  20
581.4  0  369.067  -13.5032  -6.70243  -24.525  37
581.4  1  845.477  -118.048  42.4264  38.259  20
581.5  0  368.396  -16.0538  -6.70243  25.506  37
581.5  1  849.72  -114.32  42.4264  -37.278  20
581.6  0  367.726  -13.6013  -6.70243  -24.525  37
581.6  1  853.963  -118.146  42.4264  38.259  20
581.7  0  367.056  -16.1519  -6.70243  25.506  37
581.7  1  858.205  -114.419  42.4264  -37.278  20
581.8  0  366.386  -13.6994  -6.70243  -24.525  37
581.8  1  862.448  -118.244  42.4264  38.259  20
581.9  0  365.715  -16.25  -6.70243  25.506  37
581.9  1  866.69  -114.517  42.4264  -37.278  20
582  0  365.045  -13.7975  -6.70243  -24.525  37
582  1  870.933  -118.343  42.4264  38.259  20
582.1  0  364.375  -16.3481  -6.70243  25.506  37
582.1  1  875.176  -114.615  42.4264  -37.278  20
582.2  0  363.705  -13.8956  -6.70243  -24.525  37
582.2  1  879.418  -118.441  42.4264  38.259  20
582.3  0  363.034  -16.4462  -6.70243  25.506  37
582.3  1  883.661  -114.713  42.4264  -37.278  20
582.4  0  362.364  -13.9937  -6.70243  -24.525  37
582.4  1  887.904  -118.539  42.4264  38.259  20
582.5  0  361.694  -16.5443  -6.70243  25.506  37
582.5  1  892.146  -114.811  42.4264  -37.278  20
582.6  0  361.024  -14.0918  -6.70243  -24.525  37
582.6  1  896.389  -118.637  42.4264  38.259  20
582.7  0  360.353  -16.6424  -6.70243  25.506  37
582.7  1  900.632  -114.909  42.4264  -37.278  20
582.8  0  359.683  -14.1899  -6.70243  -24.525  37
582.8  1  904.874  -118.735  42.4264  38.259  20
582.9  0  359.013  -16.7405  -6.70243  25.506  37
582.9  1  909.117  -115.007  42.4264  -37.278  20
583  0  358.343  -14.288  -6.70243  -24.525  37
583  1  913.36  -118.833  42.4264  38.259  20
583.1  0  357.672  -16.8386  -6.70243  25.506  37
583.1  1  917.602  -115.105  42.4264  -37.278  20
583.2  0  357.002  -14.3861  -6.70243  -24.525  37
583.2  1  921.845  -118.931  42.4264  38.259  20
583.3  0  356.332  -16.9367  -6.70243  25.506  37
583.3  1  926.087  -115.203  42.4264  -37.278  20
583.4  0  355.662  -14.4842  -6.70243  -24.525  37
583.4  1  930.33  -119.029  42.4264  38.259  20
583.5  0  354.991  -17.0348  -6.70243  25.506  37
583.5  1  934.573  -115.301  42.4264  -37.278  20
583.6  0  354.321  -14.5823  -6.70243  -24.525  37
583.6  1  938.815  -119.127  42.4264  38.259  20
583.7  0  353.651  -17.1329  -6.70243  25.506  37
583.7  1  943.058  -115.4  42.4264  -37.278  20
583.8  0  352.981  -14.6804  -6.70243  -24.525  37
583.8  1  947.301  -119.225  42.4264  38.259  20
583.9  0  352.311  -17.231  -6.70243  25.506  37
583.9  1  951.543  -115.498  42.4264  -37.278  20
584  0  351.64  -14.7785  -6.70243  -24.525  37
584  1  955.786  -119.324  42.4264  38.259  20
584.1  0  350.97  -17.3291  -6.70243  25.506  37
584.1  1  960.029  -115.596  42.4264  -37.278  20
584.2  0  350.3  -14.8766  -6.70243  -24.525  37
584.2  1  964.271  -119.422  42.4264  38.259  20
584.3  0  349.63  -17.4272  -6.70243  25.506  37
584.3  1  968.514  -115.694  42.4264  -37.278  20
584.4  0  348.959  -14.9747  -6.70243  -24.525  37
584.4  1  972.756  -119.52  42.4264  38.259  20
584.5  0  348.289  -17.5253  -6.70243  25.506  37
584.5  1  976.999  -115.792  42.4264  -37.278  20
584.6  0  347.619  -15.0728  -6.70243  -24.525  37
584.6  1  981.242  -119.618  42.4264  38.259  20
584.7  0  346.949  -17.6234  -6.70243  25.506  37
584.7  1  985.484  -115.89  42.4264  -37.278  20
584.8  0  346.278  -15.1709  -6.70243  -24.525  37
584.8  1  989.727  -119.716  42.4264  38.259  20
584.9  0  345.608  -17.7215  -6.70243  25.506  37
584.9  1  993.97  -115.988  42.4264  -37.278  20
585  0  344.938  -15.269  -6.70243  -24.525  37
585  1  998.212  -119.814  42.4264  38.259  20
585.1  0  344.268  -17.8196  -6.70243  25.506  37
585.1  1  1002.45  -116.086  -42.4264  -37.278  20
585.2  0  343.597  -15.3671  -6.70243  -24.525  37
585.2  1  998.212  -119.912  -42.4264  38.259  20
585.3  0  342.927  -17.9177  -6.70243  25.506  37
585.3  1  993.97  -116.184  -42.4264  -37.278  20
585.4  0  342.257  -15.4652  -6.70243  -24.525  37
585.4  1  989.727  -120.01  -42.4264  38.259  20
585.5  0  341.587  -18.0158  -6.70243  25.506  37
585.5  1  985.484  -116.282  -42.4264  -37.278  20
585.6  0  340.916  -15.5633  -6.70243  -24.525  37
585.6  1  981.242  -120.108  -42.4264  38.259  20
585.7  0  340.246  -18.1139  -6.70243  25.506  37
585.7  1  976.999  -116.381  -42.4264  -37.278  20
585.8  0  339.576  -15.6614  -6.70243  -24.525  37
585.8  1  972.756  -120.206  -42.4264  38.259  20
585.9  0  338.906  -18.212  -6.70243  25.506  37
585.9  1  968.514  -116.479  -42.4264  -37.278  20
586  0  338.235  -15.7595  -6.70243  -24.525  37
586  1  964.271  -120.305  -42.4264  38.259  20
586.1  0  337.565  -18.3101  -6.70243  25.506  37
